CODE,CNT,GENDER,PRIMED,ESCS_GR,FAMSTRUC,IMMIG,SCHTYPE,SCHLOC,DIFFLNG
LUX,Luxembourg,0.149230182342,0.601968655096,0.815881247505,0.33853009347,0.183845557684,0.299319117373,0.32066579011,0.190892592703
LVA,Latvia,0.0615493954568,0.563234934184,0.76547459945,0.29003703213,0.200020654889,0.182522454898,0.248795629121,0.226823012531
MAC,Macao-China,0.122784941797,0.602576297823,0.79634327818,0.329035503082,0.134930604332,0.363853031502,0.33994839537,0.150710192261
MEX,Mexico,0.688619235767,0.59644322349,0.619140011547,0.192786925074,0.430844599663,0.641481881138,0.507553534713,0.44575159732
MNE,Montenegro,0.221636889626,0.627770441943,0.856424777284,0.35284157251,0.210661179112,0.461533464599,0.350047325017,0.25149942737
MYS,Malaysia,0.144680383463,0.461936893976,0.874547606252,0.516021581293,0.238446134154,0.62556715671,0.576815663194,-0.115448305669
NLD,Netherlands,-0.231652587945,0.574106737215,0.671749273074,0.249642664292,0.215381889897,0.0940715920409,0.190956643525,0.28280453786
NOR,Norway,-0.00726414485558,0.573240506752,0.72520078355,0.293058642381,0.206219927276,0.0621826884528,0.177262281159,0.250115658248
NZL,New Zealand,0.00249803012585,0.579247782052,0.802638359169,0.303786113785,0.116180201901,0.0792201905548,0.283785873035,0.24764366242
PER,Peru,0.992344004783,0.726871642775,1.13553821454,0.273258666063,0.217954469689,1.26786104863,0.737087321391,0.408783938453
POL,Poland,-0.337466241207,0.595104895326,0.825466769788,0.523802727532,0.217357153695,-0.390581523645,0.104990062762,0.302399141861
PRT,Portugal,-0.0213440415103,0.517847196756,0.808277072295,0.267133017258,0.223333347239,0.0980401723171,0.217464820911,0.243177467737
QAT,Qatar,0.239466634741,0.641062849446,0.866564417988,0.385058048607,0.220805607803,0.508344766454,0.397877855254,0.284320053441
CHN,China-Shanghai,-0.244817776978,0.576468782343,0.6043924617,0.240872772395,0.208193753585,-0.292155692926,0.339496336146,-0.157417852758
QRS,Perm(Russian Federation),0.0409790900174,0.571687785188,0.751719450687,0.272938989896,0.212918407023,0.135320509989,0.292024031952,0.234740351678
ROU,Romania,0.161995344376,0.627146121674,0.915194511257,0.358903562491,0.201588177855,0.420764951615,0.381883610853,0.271347430824
RUS,Russian Federation,-0.217524416793,0.338792790034,0.841190235904,0.0955926572378,0.259425103186,-0.132722787145,0.231802693507,0.27860429972
SGP,Singapore,-0.114723987154,0.589103697849,0.704124051944,0.274857747934,0.0941064910782,-0.119628165456,0.339496336146,-0.0145364743888
SRB,Serbia,0.17172386305,0.543141541578,0.821442902094,0.337979754344,0.172492876435,0.368137350604,0.392639747734,0.2295434078
SVK,Slovak Republic,0.0234252656067,0.629886191003,0.831278751001,0.309196658721,0.207016018879,0.145049619994,0.305104064182,0.294917706417
SVN,Slovenia,0.0762178409567,0.565303547884,0.785189650401,0.324568796726,0.200395012867,0.188920276016,0.299123415994,0.248658224856
SWE,Sweden,-0.0202623715786,0.597732168563,0.758321652284,0.328587685757,0.250771874688,0.0836494289758,0.243188788843,0.327188528146
TWN,Chinese Taipei,-0.426831561904,0.59595847542,0.78952543102,0.300615025713,0.201926703002,-0.456908368894,0.284202982482,0.346638603628
THA,Thailand,0.658399239697,0.640975555869,0.718275415915,0.525476767305,0.232588480865,-0.111813622065,0.251299074492,0.117222370052
TUN,Tunisia,0.415875710743,0.601668180321,0.853746510154,0.466179791493,0.206925443013,0.622558782035,0.408503466165,0.548989726748
TUR,Turkey,0.125270047932,0.699658821007,0.666048520445,0.351338871342,0.228297122498,0.285687600953,-0.0939401138758,0.414628669044
URY,Uruguay,0.307113923829,0.649877263358,0.907788727118,0.371321642464,0.208201824687,0.623985275391,0.397400724634,0.262116891148
USA,United States of America,-0.240097547382,0.497758204326,0.979520015322,0.364162965293,-0.0998752226186,-0.012103421083,0.232899922005,0.469320217005
VNM,Vietnam,-0.482576041726,0.955708599156,0.750995692951,0.191652434824,0.214009331627,-0.445963201286,0.238026390815,0.213647324278
